GEOID,total_pop,tot_workers,median_income,avg_commute,pctpoc,pctpov,pct_wo_car,pct_transit_users
06037218210,4124,2131,58326,32.5,85.88748787584869,20.02909796314258,5.940834141610087,15.485687470671047
06037218220,4042,2160,71964,31.6,79.83671449777337,10.786739238000989,4.725383473527957,13.657407407407407
06037218300,4811,2685,64234,30.4,71.71066306381209,20.59862814383704,1.974641446684681,7.709497206703911
06037218400,3996,2297,98281,34.3,80.85585585585585,11.861861861861863,3.078078078078078,7.400957771005659
06037218500,2739,1513,76481,31.9,79.62760131434831,17.78021175611537,6.097115735669952,11.103767349636485
06037218600,3129,1617,77554,40.4,78.33173537871524,11.025886864813039,3.6752956216043464,3.463203463203463
06037218701,1880,930,57705,40.9,88.88297872340426,19.73404255319149,7.127659574468086,14.731182795698924
06037218702,2705,1234,61856,37.4,84.02957486136783,12.643253234750462,2.2181146025878005,20.6645056726094
06037218800,2732,1107,52667,31.9,88.3601756954612,23.462664714494878,1.8301610541727673,8.491418247515808
06037218900,5444,2383,62128,27.7,89.38280675973549,17.505510653930934,4.647318148420279,3.483004616030214
06037219010,3214,1599,91518,35.2,81.79838207840697,11.20099564405725,2.582451773490977,6.75422138836773
06037219020,4326,1689,64180,40.3,88.39574664817384,28.87193712436431,2.9588534442903374,8.82178804026051
06037219300,3772,1850,62188,37,87.61930010604453,17.735949098621422,4.109225874867444,5.45945945945946
06037219500,1965,1008,105625,32.1,78.72773536895674,6.666666666666667,4.885496183206107,9.226190476190476
06037219700,4198,2174,72685,37.2,89.20914721295856,17.627441638875656,1.786565030967127,6.669733210671573
06037219800,3033,1605,69536,33.6,90.73524563138807,10.583580613254204,3.3300362677217277,10.15576323987539
06037219901,5206,2654,68544,31.7,89.41605839416059,12.524010756819054,3.0349596619285437,14.431047475508665
06037219902,3509,1850,104890,30.8,79.53833000854944,16.243944143630664,1.4534055286406384,13.945945945945946
06037220000,4505,2142,53500,26.8,84.97225305216426,25.216426193118757,7.214206437291898,7.563025210084033
06037220100,2463,1088,66821,31.7,90.21518473406415,14.738124238733253,7.3081607795371495,0.9191176470588236
06037221110,3037,1227,46234,37.9,94.46822522225881,19.492920645373722,9.515969706947645,39.20130399348003
06037221120,2946,1233,47368,32.9,99.18533604887983,29.429735234215887,5.974202308214529,17.11273317112733
06037221210,2945,1439,68388,36.4,88.99830220713073,13.921901528013583,3.191850594227504,10.493398193189716
06037221220,2752,1418,52431,34.8,94.00436046511628,22.34738372093023,6.213662790697675,18.758815232722146
06037221302,3259,1543,37285,35.8,92.57440932801472,30.622890457195457,10.647437864375576,24.75696694750486
06037221303,2531,1116,52560,32.9,93.20426708810746,32.793362307388385,8.810746740418807,31.630824372759857
06037221304,3707,1430,54620,29.3,96.46614513083355,12.193148098192609,3.5608308605341246,13.146853146853147
06037221401,2965,1425,54196,30.8,81.8549747048904,15.177065767284992,6.644182124789208,17.12280701754386
06037221402,2965,1106,52313,35.5,80.77571669477234,20.741989881956155,7.386172006745364,5.334538878842676
06037221500,3527,1594,41908,38.6,83.49872412815424,33.31443152821094,11.199319535015594,10.915934755332497
06037221601,3264,1658,58125,32.4,92.37132352941177,24.356617647058822,6.770833333333333,14.173703256936069
06037221602,2223,1240,51821,35.1,96.13135402609086,18.26360773729195,4.678362573099415,19.032258064516128
06037221710,2658,1190,49848,32.5,90.33107599699022,33.93528969149737,10.948081264108351,14.705882352941178
06037221810,2433,1263,31815,36.5,74.47595561035757,40.81381011097411,11.22071516646116,15.518606492478227
06037221820,2529,942,26236,29.6,60.65638592328983,43.81178331356267,12.653222617635429,6.794055201698514
06037221900,4572,1664,26421,19,67.62904636920385,33.180227471566056,7.108486439195101,5.889423076923077
06037222001,2837,1429,72269,31.3,88.61473387381037,17.870990482904475,3.877335213253437,6.438068579426172
06037222002,4719,1954,70127,32.8,92.26531044712864,18.8387370205552,6.8022886204704385,18.78198567041965
06037222100,4086,1746,63458,38,87.4694077337249,14.488497307880568,5.359765051395008,15.922107674684993
06037222200,3642,1915,59907,35.5,87.64415156507414,16.00768808347062,5.656232839099396,5.796344647519582
06037222500,4194,1905,72316,33.6,95.68431092036242,12.827849308536004,3.648068669527897,10.393700787401574
06037222600,5268,2302,52054,26.2,86.21867881548975,38.534548215641614,6.56795747911921,5.821025195482189
06037222700,4316,1227,51250,16,61.07506950880445,7.414272474513438,1.6913809082483782,6.193969030154849
06037224010,2974,1576,37647,22.5,85.91123066577,30.699394754539338,20.376597175521184,6.091370558375635
06037224020,2816,1030,30647,27.2,86.15056818181817,37.5,14.666193181818182,22.815533980582526
06037224200,2174,884,54032,30.1,93.65225390984361,20.791168353265867,8.693652253909843,20.92760180995475
06037224310,1779,835,62632,29.4,85.04777965148959,20.96683530073075,9.83698707138842,18.44311377245509
06037224320,3593,1609,35375,36.8,99.52685777901476,37.57305872529919,8.460896187030336,19.08017402113114
06037224410,2783,1408,33214,31.8,72.90693496227092,41.07078692058929,11.857707509881422,24.50284090909091
06037224420,2168,898,25725,29.7,92.48154981549816,31.96494464944649,15.91328413284133,23.16258351893096
06037224600,3078,1320,51765,33.3,98.14814814814815,23.684210526315788,6.140350877192982,19.318181818181817
06037224701,2463,808,38098,18.9,60.53593179049939,13.844904587900933,6.374340235485181,6.9306930693069315
06037224702,2508,792,11270,15.9,54.46570972886763,50.31897926634768,14.31419457735247,3.4090909090909087
06037226001,2027,836,34318,31.6,97.68130241736557,33.744449925999014,10.212136161815492,16.985645933014354
06037226002,1873,1111,51917,34.5,69.14041644420715,28.72397223705286,29.418045915643354,9.7209720972097209
06037226410,3561,1515,41563,34.2,99.297950014041,32.99634934007301,5.054759898904802,20.85808580858086
06037226420,5225,2169,45840,30.5,99.23444976076556,25.492822966507177,3.4641148325358855,18.026740433379437
06037226701,2518,1050,51667,39.1,100.59571088165211,31.8109610802224,1.4694201747418585,9.619047619047619
06037226702,3993,1901,66732,29.3,99.3488605058853,27.548209366391184,3.6313548710242927,16.09679116254603
06037227010,4279,1586,50410,31.8,100.35054919373685,32.99836410376256,2.5940640336527228,12.988650693568726
06037227020,3506,1606,70575,31.5,99.65772960638904,16.77124928693668,1.0838562464346835,12.826899128268993
06037228100,4392,2075,49291,31.2,91.71220400728598,32.764116575591984,1.6621129326047357,11.228915662650603
06037228210,3801,1668,47500,33.3,97.15864246250987,21.02078400420942,3.3412259931596946,13.069544364508392
06037228220,4470,1886,47269,28.7,97.62863534675616,28.165548098434005,3.736017897091723,12.354188759278898
06037228310,4493,1799,43676,32.2,99.57711996438906,30.93701313153795,5.586467838860449,18.843802112284603
06037228320,3420,1411,54375,36.8,99.53216374269006,30.73099415204678,1.8713450292397662,11.05598866052445
06037228410,3096,1254,49153,35,96.9638242894057,20.73643410852713,3.6821705426356592,19.776714513556616
06037228420,2893,1379,78750,36.1,99.86173522295195,22.364327687521605,3.8714137573453162,12.762871646120377
06037228500,4836,1879,43194,37.1,99.21422663358148,42.204301075268816,4.507857733664186,20.596061734965406
06037228600,4734,1910,52083,39.3,98.50021123785382,24.757076468103083,4.224757076468103,8.638743455497382
06037228710,4104,1951,69333,34.2,97.80701754385966,20.394736842105264,2.53411306042885,10.507432086109688
06037228720,4909,2065,58680,31.1,99.59258504787125,26.970869830922794,1.3852108372377265,10.26634382566586
06037228800,5375,2491,56282,37,99.7953488372093,24.669767441860465,3.9069767441860463,9.032517061421116
06037228900,3187,1243,36923,33.6,97.74082208973957,30.749921556322562,5.2714151239410105,13.193885760257443
06037229100,4572,1956,58906,33.1,97.02537182852143,25.5249343832021,5.16185476815398,16.359918200409
06037229200,4550,1925,48140,35.7,98.24175824175823,22.043956043956044,2.769230769230769,7.9480519480519485
06037229300,5742,2297,57013,34.3,94.8972483455242,24.9390456287008,5.120167189132706,18.545929473225947
06037229410,3897,1668,62907,33,98.56299717731588,22.555812163202464,2.848344880677444,6.474820143884892
06037229420,4611,2076,61528,33.1,99.56625460854478,26.63196703535025,3.8386467143786596,9.633911368015415
06037231100,3407,1261,46806,31.3,91.66422072204286,37.92192544760787,5.283240387437629,18.080888183980967
06037231210,4261,1885,45560,34.6,88.94625674724243,32.081670969256045,5.491668622389111,16.657824933687003
06037231220,4143,1437,35319,32.8,95.31740284817765,25.947381124788798,10.37895244991552,8.350730688935283
06037231301,2570,1153,54464,34.5,83.96887159533074,22.334630350194555,4.396887159533074,6.331309627059845
06037231302,2890,1241,59003,35.7,92.07612456747405,12.179930795847751,2.5259515570934257,6.929895245769541
06037231400,4480,1915,54872,36.2,92.8125,25.602678571428573,6.227678571428571,13.733681462140993
06037231500,5048,2586,90375,31.7,93.77971473851031,17.432646592709986,3.506339144215531,12.180974477958237
06037231601,2230,1220,78777,29.2,94.52914798206278,17.130044843049326,2.9596412556053813,10.655737704918032
06037231602,1870,926,75588,30.4,87.27272727272727,15.187165775401072,0.8556149732620321,2.915766738660907
06037231603,2895,1149,64423,34,97.4784110535406,32.36614853195164,4.59412780656304,13.664055700609227
06037231710,4026,1895,43750,33.9,98.21162444113264,29.905613512170888,8.594138102334824,16.358839050131927
06037231720,5174,2370,47589,32.7,97.12021646695014,33.59103208349439,10.514109006571317,19.11392405063291
06037231800,5469,2743,56623,34.4,98.90290729566648,23.624062899981716,4.552934722984093,16.186656944950784
06037231901,3440,1873,88702,34.2,99.8546511627907,12.238372093023257,3.1395348837209305,11.85264281900694
06037231902,3207,1197,34279,37.3,99.3140006236358,44.777050202681636,3.5547240411599623,15.538847117794486
06037232110,3491,1475,56989,41.9,99.85677456316242,24.491549699226585,4.640504153537668,16.474576271186443
06037232120,4935,1905,57226,32.9,98.98682877406281,23.54609929078014,3.9311043566362716,3.832020997375328
06037232200,3765,1446,72742,41.3,93.78486055776892,16.228419654714475,3.5325365205843293,5.186721991701245
06037232300,4766,2316,80644,38.4,92.88711707931179,16.97440201426773,3.4410407049937053,8.031088082901555
06037232401,3582,1506,65125,40.3,86.18090452261306,14.600781686208823,3.461753210496929,5.179282868525896
06037232402,3098,1358,53821,41.5,92.47901872175596,28.14719173660426,1.0329244673983213,10.751104565537556
06037232500,5422,2611,71045,33.1,88.76798229435633,16.02729620066396,2.3423091110291403,5.4002297970126385
06037232601,1688,956,60962,45.9,97.68957345971565,16.70616113744076,5.154028436018957,9.309623430962342
06037232602,5524,2018,71799,38.7,98.58797972483707,20.637219406227373,3.457639391745112,10.356788899900891
06037232701,2348,1059,78438,32.8,96.89097103918229,19.889267461669505,2.8534923339011926,4.4381491973559966
06037232702,4414,1908,70263,37.3,94.20027186225646,23.244222927050295,3.48889895786135,15.356394129979037
06037232800,4184,1871,55625,32,98.61376673040154,22.848948374760994,2.9636711281070744,6.413682522715125
06037234001,2517,1150,84271,40.5,85.45887961859357,4.807310290027811,4.648390941597139,9.130434782608695
06037234002,2896,1363,70299,35,93.54281767955801,15.98756906077348,3.00414364640884,11.592076302274394
06037234200,2605,1113,84194,35.3,90.71017274472169,11.170825335892514,2.6103646833013436,15.633423180592992
06037234301,1779,824,37255,29.4,91.56829679595279,12.984822934232715,7.75716694772344,6.553398058252427
06037234302,2459,1148,46773,34.1,96.90931272875153,19.194794631964214,4.961366409109394,6.533101045296168
06037234501,2770,1156,76250,33.7,92.52707581227438,7.36462093862816,1.552346570397112,1.9031141868512111
06037234502,2601,990,28578,33.2,98.38523644752019,29.02729719338716,8.227604767397155,6.161616161616162
06037234600,4694,1984,67882,32.2,89.09245845760545,15.040477204942478,5.368555602897316,3.125
06037234700,3838,1734,90893,33.3,85.93017196456488,20.27097446586764,2.371026576341845,2.422145328719723
06037234800,3534,1482,71397,39.6,88.56819468024901,7.583474816072439,2.9428409734012453,5.7354925775978405
06037234901,2916,1168,46939,41.3,96.15912208504801,26.817558299039778,12.311385459533607,20.376712328767123
06037234902,4535,1743,28415,41.8,89.48180815876516,23.439911797133405,18.10363836824697,21.973608720596673
06037235100,4032,1849,95958,35.6,83.90376984126983,10.56547619047619,3.4970238095238098,2.2174148188209846
06037235201,2880,992,63662,34.5,87.8125,17.881944444444446,4.166666666666666,1.7137096774193548
06037235202,3887,1439,32475,41.7,86.44198610753794,26.83303318754824,9.72472343709802,17.581653926337733
06037236001,4063,2295,126029,30.5,61.21092788579867,6.4730494708343596,3.1996062023135616,3.7908496732026142
06037236101,2606,1080,38606,37.5,92.55564082885648,22.14121258633922,18.1504221028396,7.962962962962964
06037236102,3510,1949,60057,31.1,97.94871794871794,28.66096866096866,4.786324786324787,8.158029758850692
06037236203,3615,1365,33526,33.6,90.2627939142462,31.590594744121713,8.049792531120332,13.040293040293042
06037236204,3387,1539,48145,32.1,99.58665485680544,14.348981399468554,6.170652494833186,15.724496426250811
06037236205,3070,1349,32115,37,98.2084690553746,33.25732899022801,8.892508143322475,10.971089696071164
06037236206,3175,1470,64259,46.1,96.28346456692913,14.425196850393702,4.440944881889763,6.598639455782313
06037236400,4390,2269,106107,35.9,89.45330296127563,7.061503416856492,4.214123006833713,10.533274570295283
06037237101,4136,1608,57708,34.6,100,14.845261121856868,5.82688588007737,12.810945273631841
06037237102,3970,1191,49063,29.5,100.5793450881612,29.29471032745592,5.944584382871536,5.205709487825357
06037237201,3766,1309,60714,30.3,96.38874137015401,26.55337227827934,1.5400955921402018,8.861726508785333
06037237202,4404,1608,50904,38.3,98.95549500454133,30.42688465031789,6.176203451407812,7.711442786069651
06037237300,5762,3122,91250,33.4,94.39430753210691,13.137799375216938,4.616452620617841,2.274183215887252
06037237401,3906,1763,70357,40.9,98.05427547363031,31.15719406041987,2.6625704045058884,9.812819058423141
06037237402,3618,1616,81806,33.3,98.8391376451078,3.150912106135987,5.140961857379768,10.705445544554456
06037237500,2727,1146,41087,37,96.62632929959662,33.7000366703337,7.554088742207554,13.350785340314136
06037237600,4092,1691,49799,41,98.53372434017595,24.04692082111437,3.5679374389051812,11.354228267297458
06037237710,4372,1599,46909,39.9,98.51326623970724,35.68161024702653,1.8298261665141813,8.380237648530331
06037237720,3447,1563,52143,34.5,98.60748476936466,23.063533507397736,4.43864229765013,3.071017274472169
06037237800,4160,1554,57188,37.6,97.0673076923077,25.64903846153846,0.2884615384615385,6.756756756756757
06037237900,4040,1619,61811,37,87.17821782178218,17.425742574257423,2.698019801980198,3.7677578752316245
06037238000,5438,2210,60625,31.2,90.87899963221773,13.53438764251563,4.394998161088635,0.6334841628959276
06037238100,5205,2556,66230,32.6,96.56099903938521,17.46397694524496,5.9942363112391925,2.2691705790297343
06037238200,6827,2082,49351,34.5,96.6456715980665,18.749084517357552,6.723304526146184,8.789625360230549
06037238310,5102,2468,57163,35.9,99.3531948255586,28.94943159545276,4.135633085064681,11.628849270664505
06037238320,3513,1182,27895,41.6,96.3848562482209,38.1155707372616,10.646171363506975,20.812182741116754
06037238400,4495,1823,74250,31.7,91.0789766407119,13.5706340378198,4.827586206896552,0.8228195282501372
06037239201,3400,1454,46327,38.9,98.6470588235294,25.205882352941178,3.9411764705882355,10.247592847317744
06037239202,5385,2195,52434,42.7,98.83008356545962,15.54317548746518,2.9526462395543174,17.63097949886105
06037239310,4021,1745,52606,35.9,100.72121362845064,22.979358368565034,3.5314598358617255,12.722063037249285
06037239320,3105,1457,53542,37.7,95.0402576489533,21.4170692431562,3.8325281803542675,9.814687714481812
06037239330,3119,1309,64615,34.7,100.8977236293684,28.66303302340494,2.148124398845784,10.771581359816654
06037239501,3583,1507,62174,40.4,97.43231928551494,22.523025397711415,3.404967903991069,10.683477106834772
06037239502,3691,1556,60350,34.8,101.05662422107831,17.20400975345435,1.4901110810078568,8.933161953727506
06037239601,3753,1623,60139,35.8,97.20223820943245,20.543565147881697,4.369837463362644,14.78743068391867
06037239602,3753,1367,52679,42.3,98.37463362643219,35.14521715960564,2.53130828670397,6.949524506217995
06037239701,4021,1289,36131,33.5,99.77617508082567,33.0514797314101,3.0340711265854265,13.964313421256788
06037239702,4687,1914,70034,36.9,98.86921271602304,28.077661617239176,3.3070194154043095,9.822361546499478
06037239801,4174,1827,67724,35.9,98.22712026832774,23.933876377575466,2.2041207474844273,10.892172961138478
06037239802,5426,1959,55924,37.1,95.61371175820126,21.784002948765206,3.7965352008846294,5.104645227156713
06037240010,3962,1474,37292,38.1,98.13225643614336,34.14941948510853,4.795557799091368,9.294436906377204
06037240020,5366,2319,58030,32.5,99.90682072307119,23.742079761461053,3.335818114051435,12.89348857266063
06037240200,5737,2040,52428,31.2,99.42478647376677,33.55412236360467,4.6365696356981,11.568627450980392
06037240301,2870,1051,60703,36.8,93.34494773519164,26.794425087108014,2.996515679442509,13.035204567078972
06037240302,3013,861,47578,38.2,99.20345170925987,28.31065383338865,2.3896448722203782,3.7166085946573753
06037240401,5911,2107,39280,38.4,98.76501437996956,26.88208424970394,3.6542040263914735,16.421452301850973
06037240402,3904,1602,72813,33.9,94.97950819672131,26.869877049180328,1.9979508196721314,4.431960049937578
06037240500,6415,2581,60982,33.2,99.7505845674201,31.706936866718628,3.632112236944661,15.614103060829136
06037240600,4807,1458,62796,34.4,90.78427293530268,18.993135011441648,3.1204493447056376,7.270233196159122
06037240700,6429,2614,59107,35.9,100.46663555762949,18.805412972468503,1.244361487011977,5.738332058148432
06037240800,4749,1855,65852,41.5,101.05285323225944,24.826279216677193,3.790271636133923,17.466307277628033
06037240901,2503,750,47837,35.6,100.79904115061926,28.565721134638434,1.1985617259288852,4.133333333333333
06037240902,3614,1364,44107,25.7,99.66795794133924,34.44936358605423,2.3519645821804094,6.671554252199413
06037241001,4457,1901,90517,31.3,100.17949293246578,20.708997083239847,0.7852815795378058,6.417674907943188
06037241002,3830,1443,60938,31.9,94.85639686684073,25.14360313315927,3.3681462140992164,4.435204435204435
06037241110,3585,1491,72717,32.3,97.96373779637378,14.476987447698745,1.3668061366806137,7.377598926894702
06037241120,4245,1579,43173,42.1,93.82803297997644,35.61837455830389,11.87279151943463,17.036098796706774
06037241201,3147,1337,60122,32.1,97.77565935811884,19.987289482046393,4.067365745154115,6.731488406881077
06037241202,4825,1727,49036,30.1,94.860103626943,26.590673575129536,6.196891191709844,8.048639258830342
06037241300,2378,950,55208,29.9,96.0470984020185,23.75946173254836,3.616484440706476,9.05263157894737
06037241400,3901,1805,73583,26,95.872853114586,13.30428095360164,3.511920020507562,9.418282548476455
06037242000,4161,1672,51840,26.9,94.85700552751743,21.74957942802211,5.359288632540254,1.1363636363636365
06037242100,2402,604,29935,44.5,98.4179850124896,42.38134887593672,8.742714404662781,9.7682119205298
06037242201,4004,1642,62745,36.7,98.27672327672327,19.480519480519483,2.997002997002997,4.202192448233861
06037242202,2729,914,44355,45.3,98.717478930011,27.629168193477465,6.559179186515207,23.194748358862142
06037242300,4851,1944,53062,38.8,101.64914450628737,26.22139764996908,4.8649762935477225,10.493827160493826
06037242600,4714,1047,19955,33,98.00593975392448,52.184980907933806,12.728044123886296,16.045845272206304
06037242700,4723,1905,51170,38.3,98.11560448867246,18.335803514715224,4.700402286682193,9.343832020997375
06037243001,3246,1311,72583,27.7,97.31977818853974,18.453481207640174,0.7085643869377696,8.314263920671243
06037243002,2721,1485,78029,39.4,97.75817714075707,5.2921719955898565,0,5.31986531986532
06037243100,5186,1651,31765,31.3,95.27574238333976,40.609332819128426,4.936367142306209,3.149606299212598
06037261102,3990,1716,250001,27.8,13.383458646616543,5.739348370927319,0.30075187969924816,0
06037261103,1722,802,230602,25.6,16.898954703832754,5.574912891986063,2.6132404181184667,0.8728179551122194
06037261104,1672,907,186765,24.1,9.569377990430622,8.133971291866029,2.272727272727273,0
06037261200,3880,1816,194917,35.5,23.788659793814432,7.396907216494846,0.7216494845360825,0
06037262100,2721,1338,238250,24,18.118338846012495,3.601617052554208,1.1025358324145533,0
06037262200,4630,2047,192588,28.6,23.563714902807774,5.550755939524838,0.2591792656587473,1.612115290669272
06037262301,2976,1238,250001,24.2,24.327956989247312,4.771505376344086,0.571236559139785,0
06037262302,2940,1221,191316,23.2,8.46938775510204,8.129251700680271,2.9591836734693877,0
06037262303,2824,1222,244450,22.9,6.621813031161474,3.39943342776204,0.10623229461756376,0
06037262400,2893,970,250001,23.4,14.690632561354994,2.4196335983408224,2.3159350155547873,0
06037262501,3732,1625,250001,26.7,7.07395498392283,2.679528403001072,0.482315112540193,0
06037262601,3418,1356,250001,36.2,14.628437682855472,5.324751316559392,0.6729081334113517,0
06037262604,5884,2624,159079,23.4,11.454792658055744,8.531611148878314,1.478585995921142,0
06037262704,3595,1575,159219,25.5,12.962447844228095,3.671766342141863,1.808066759388039,0
06037262706,3383,1374,163643,27.8,9.754655631096659,2.9559562518474727,1.300620750812888,0
06037262802,3636,1476,159353,25,9.928492849284929,7.205720572057206,1.6226622662266228,3.523035230352303
06037264000,3083,1265,205227,18.6,11.80668180343821,4.8005189750243265,0,0
06037264102,2965,1839,167188,22.9,24.72175379426644,8.128161888701518,5.463743676222597,0
06037264103,2748,2077,151563,20.7,23.580786026200872,5.385735080058224,1.4919941775836971,4.18873375060183
06037264303,2702,2134,152944,24,17.468541820873426,4.996299037749815,3.5159141376757956,2.9053420805998127
06037264304,2264,1722,125320,24.7,25.750883392226147,3.2685512367491167,2.959363957597173,5.8652729384436695
06037264305,4526,2125,130656,25.2,24.03888643393725,7.799381352187362,2.540874944763588,2.023529411764706
06037264306,1694,878,127781,26,23.31759149940968,4.427390791027155,3.896103896103896,0
06037265100,2301,795,116016,25.2,11.169056931768797,12.038244241634072,14.124293785310735,0
06037265201,2491,897,148517,22.5,29.94781212364512,7.908470493777599,5.299076676033721,3.3444816053511706
06037265203,1993,882,146146,18.8,29.402910185649773,14.350225790265931,7.124937280481686,2.494331065759637
06037265204,1466,671,117829,31.4,44.13369713506139,34.379263301500686,14.392905866302867,0
06037265301,12987,3103,NA,14.2,68.21436821436822,0,0,4.382855301321302
06037265303,4468,1969,33798,21.4,58.75111906893464,62.39928379588182,7.11727842435094,2.082275266632809
06037265304,3088,1276,18366,19.7,60.42746113989638,50.51813471502591,9.099740932642488,4.310344827586207
06037265306,1806,776,31757,15.6,58.63787375415283,43.18936877076412,7.308970099667775,0
06037265307,2407,1263,27152,20.8,57.45741587037806,26.92147901952638,14.29164935604487,5.3840063341250985
06037265410,1726,796,212625,25.9,14.36848203939745,4.692931633835458,0.4055619930475087,4.522613065326634
06037265420,1636,669,250001,17.2,18.09290953545232,6.356968215158925,2.506112469437653,1.046337817638266
06037265521,1585,1053,83866,17.5,40.126182965299684,15.899053627760251,10.031545741324921,2.4691358024691357
06037265522,2332,1474,99141,20.3,59.905660377358494,15.051457975986276,7.590051457975987,4.545454545454546
06037265523,2286,1598,74226,20.7,29.26509186351706,5.94925634295713,1.1811023622047243,1.3141426783479349
06037265524,2768,1678,118005,23,28.28757225433526,4.371387283236994,1.6979768786127165,1.907032181168057
06037265601,3045,1611,101389,22.2,21.2807881773399,11.494252873563218,4.105090311986864,0
06037265602,3057,1251,98272,28,15.341838403663724,16.71573438011122,7.360157016683022,0
06037265701,1845,986,152250,22.9,36.260162601626014,5.799457994579946,0.7588075880758808,1.0141987829614605
06037265702,3107,1006,100547,28.7,10.009655616350177,10.87866108786611,5.342774380431284,0.9940357852882704
06037267101,2891,1624,125703,30.2,29.367001037703215,5.60359737115185,5.2576962988585265,0.7389162561576355
06037267102,2957,1597,136677,21.4,29.962800135272232,12.208319242475483,4.599256002705444,0.939261114589856
06037267201,2832,1725,109722,23.4,33.686440677966104,5.402542372881356,0.423728813559322,3.5942028985507246
06037267202,3779,2235,117933,23.8,28.949457528446683,11.643291876157713,4.366234453559143,5.950782997762864
06037267300,4155,2614,139609,26.7,55.52346570397112,13.742478941034896,6.137184115523466,7.1920428462127015
06037267403,3559,2117,93094,18.8,34.19499859511099,14.582747962910931,4.32705816240517,6.660368445914029
06037267404,3547,2346,78606,24.2,40.654073865238225,22.046800112771354,2.650126867775585,4.774083546462063
06037267405,2423,1745,104344,24.8,26.165910028889805,10.482872472141972,1.692117210070161,6.475644699140401
06037267406,1932,1213,91008,21.8,41.821946169772254,7.246376811594203,2.2774327122153206,3.297609233305853
06037267502,3281,2088,89408,22.1,40.35355074672356,9.783602560195062,4.693690947881744,9.482758620689655
06037267503,2216,1631,136038,21,40.34296028880867,17.057761732851986,4.196750902527076,8.215818516247701
06037267504,3568,2321,99485,24.1,47.95403587443946,8.772421524663677,8.828475336322871,6.204222317966393
06037267600,2469,1370,82500,27.3,53.17942486836776,11.13811259619279,9.59902794653706,5.62043795620438
06037267700,3753,2387,127722,24,51.77191580069278,7.80708766320277,3.943511857180922,1.0054461667364893
06037267800,3483,1879,117738,23.3,32.52942865345966,4.909560723514212,3.3878840080390464,4.0979244278871745
06037267901,3106,1338,135533,20.2,27.237604636188024,10.624597553122987,11.043142305215712,1.1210762331838564
06037267902,3609,2069,146534,21.2,26.62787475755057,6.705458575782765,1.4962593516209477,0.5799903334944417
06037269000,4867,2698,177750,25.6,34.1894390795151,2.177933018286419,0.18491884117526197,2.705707931801334
06037269100,4264,1716,95484,25.6,17.940900562851784,13.01594746716698,3.7757973733583494,3.6713286713286712
06037269300,3771,1739,230893,24,12.437019358260407,3.447361442588173,0.9016176080615221,3.5077630822311674
06037269500,4202,1671,250001,26.2,15.683008091385053,0.4521656354117087,0.9995240361732507,0.7779772591262717
06037269601,3465,1788,53185,27.3,88.3982683982684,9.581529581529582,4.761904761904762,6.655480984340045
06037269602,2217,1268,91212,25.9,54.48804691023906,21.380243572395127,1.9846639603067207,8.123028391167193
06037269700,3858,2133,122237,28.2,34.447900466562984,7.724209434940383,1.7884914463452566,3.8912330051570554
06037269800,3140,2030,112708,27.4,56.21019108280255,9.968152866242038,3.56687898089172,4.285714285714286
06037269903,3487,2149,92861,32.3,61.42816174361916,16.346429595640952,7.427588184685977,3.396928804094928
06037269905,2234,1746,109186,24.7,47.49328558639212,7.92300805729633,4.789615040286481,6.242840778923253
06037269906,2998,2318,123720,27,52.801867911941294,3.402268178785857,4.402935290193462,7.506471095772217
06037269907,2553,1745,98229,25.6,49.43204073638856,11.045828437132785,5.209557383470427,11.174785100286533
06037269908,1916,1595,83562,26.7,64.97912317327767,5.11482254697286,12.004175365344468,9.968652037617556
06037269909,2088,1494,102508,34.3,52.01149425287356,4.741379310344827,3.3524904214559386,5.622489959839357
06037270101,1796,1209,106429,32.8,35.96881959910913,6.848552338530068,5.066815144766148,4.383788254755997
06037270102,2154,1596,112131,27.3,62.20984215413184,10.399257195914577,2.785515320334262,1.3784461152882206
06037270200,3606,1838,80563,28.1,67.19356627842484,13.255684969495285,2.0798668885191347,4.461371055495103
06037270300,2560,1327,68709,24.6,77.8125,8.3203125,1.7968749999999998,1.2057272042200453
06037271100,2317,1135,106618,24.9,42.1234354769098,8.890807078118257,4.272766508416055,3.4361233480176208
06037271200,2495,1669,119836,22.4,57.99599198396793,6.132264529058117,4.809619238476954,3.894547633313361
06037271300,5216,2596,104231,26.1,42.714723926380366,10.065184049079754,1.8788343558282208,2.157164869029276
06037271400,3203,1387,172500,27.7,20.449578520137372,0.561973150171714,0.9678426475179519,0.7209805335255948
06037271500,2928,1271,101897,22.8,31.147540983606557,10.92896174863388,1.1953551912568305,0.3147128245476003
06037271600,5370,2836,115456,26.6,57.31843575418994,10.409683426443204,1.601489757914339,5.712270803949225
06037271702,4293,2615,84515,23.8,60.79664570230609,10.482180293501047,4.96156533892383,4.282982791586997
06037271703,2754,1880,130559,26.8,42.01161946259985,6.64488017429194,1.0893246187363834,6.914893617021277
06037271704,2982,1788,153750,21.3,41.78403755868544,6.3044936284372906,3.420523138832998,3.076062639821029
06037271801,3368,2219,74506,24.2,61.16389548693587,16.330166270783845,4.86935866983373,10.680486705723299
06037271803,3188,2256,97629,30.4,52.35257214554579,11.856963613550816,3.2308657465495614,14.361702127659576
06037271804,2293,1580,97434,26.4,37.76711731356302,4.840819886611427,0.13083296990841692,7.784810126582278
