GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc,ej_disadva,rank,rankgrpsz,_bld1200,_veg1200,_tot1200,_bld1500,_veg1500,_tot1500,_bld1800,_veg1800,_tot1800
371290120093,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2477,2774.0,2.3849,Forest,Google,0.5,0.4581,0.0419,0.26104252261038,0.122206200432588,0.138155029713807,0.171593366979091,0.180557199582477,0.0,0.0,0.801298701298701,0.444844989185292,0.434920781865792,0.0,0.0,0.183037848325507,-1.95,0.315882094148702,97,89.0,,0.352198990627253,0.092645998558039,,23.0,94,,,,,,,,,
371290120094,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1106,652.0,0.9685,Forest,Google,0.5,0.5326,0.0,0.295065304424856,0.110429447852761,0.124841322251838,0.136503067484663,0.143633824741324,0.077151335311573,0.268836611704243,0.766937669376694,0.434049079754601,0.416270649468205,0.0,0.0,0.183037848325507,-0.48,0.380554333479982,100,89.0,,0.325153374233129,0.108895705521472,,1.0,94,,,,,,,,,
371290120101,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1021,832.0,1.0274,Forest,Google,0.5,0.36,0.14,0.355056656277024,0.283653846153846,0.320672808786306,0.381009615384615,0.400913102755453,0.0,0.0,0.890909090909091,0.471153846153846,0.483558600259211,0.007026245091961,0.07020755837983,0.222720207290838,1.91,0.485701715794105,90,89.0,,0.254807692307692,0.216346153846154,,58.0,94,,,,,,,,,
371290120102,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,3066,2530.0,3.3234,Forest,Google,0.5,0.4886,0.0114,0.302739794173653,0.151778656126482,0.171586913535069,0.115415019762846,0.121444162586278,0.06272273699216,0.218559640240721,0.637540453074434,0.389328063241107,0.346037740823496,0.007026245091961,0.07020755837983,0.222720207290838,0.56,0.426308842938847,99,89.0,,0.209881422924901,0.179446640316205,,13.0,94,,,,,,,,,
371290120103,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1288,1661.0,0.9788,Forest,Google,0.5,0.3858,0.1142,0.257307192671946,0.093919325707405,0.106176504857172,0.223359422034919,0.235027451544205,0.0,0.0,0.318253968253968,0.241420830824804,0.17273866097695,0.007026245091961,0.07020755837983,0.222720207290838,0.34,0.416630004399472,94,89.0,,0.186032510535822,0.055388320288983,,44.0,94,,,,,,,,,
371290120111,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1315,1157.0,2.6556,Forest,Google,0.5,0.4598,0.0402,0.320922674738788,0.026793431287813,0.030290175806134,0.28781331028522,0.302848333956836,0.0,0.0,0.506510416666667,0.336214347450302,0.274918586642906,0.040136219897835,0.401048634760398,0.286392473736138,0.48,0.422789265288165,97,89.0,,0.189282627484875,0.146931719965428,,23.0,94,,,,,,,,,
371290120112,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,872,1409.0,1.2976,Forest,Google,0.5,0.4787,0.0213,0.374207222411926,0.030518097941803,0.034500939502529,0.273243435060326,0.28751734584706,0.11372064276885,0.396263683050221,0.61397479954181,0.38041163946061,0.333247014415259,0.040136219897835,0.401048634760398,0.286392473736138,-0.18,0.39375274967004,98,89.0,,0.044712562100781,0.33569907735983,,18.0,94,,,,,,,,,
371290120113,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2519,1927.0,2.3226,Forest,Google,0.5,0.5435,0.0,0.392974825650592,0.390243902439024,0.441173669963136,0.251686559418786,0.264834364761558,0.021348314606742,0.074388972547202,1.015690376569037,0.503892060197198,0.551286120887268,0.040136219897835,0.401048634760398,0.286392473736138,-3.23,0.259568851737791,100,89.0,,0.419823559937727,0.084068500259471,,1.0,94,,,,,,,,,
371290120121,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1702,1396.0,3.5946,Forest,Google,0.5,0.4272,0.0728,0.237815963787877,0.030085959885387,0.034012404176062,0.122492836676218,0.12889171620408,0.038043478260869,0.132563872702824,0.58997722095672,0.371060171919771,0.320221852107873,0.0,0.0,0.286392473736138,-5.27,0.169819621645403,96,89.0,,0.117478510028653,0.253581661891117,,31.0,94,,,,,,,,,
371290120122,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,928,770.0,2.7986,Forest,Google,0.5,0.4946,0.0054,0.274614606025134,0.118181818181818,0.133605435278609,0.294805194805195,0.310205466175615,0.0,0.0,1.156862745098039,0.536363636363636,0.627910227227347,0.0,0.0,0.286392473736138,-9.13,0.0,99,89.0,,0.209090909090909,0.327272727272727,,13.0,94,,,,,,,,,
371290121031,Myrtle Grove,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1599,1776.0,1.3332,Forest,Google,0.5,0.4597,0.0403,0.286798821973686,0.092905405405405,0.105030260321671,0.121621621621622,0.127974989915288,0.01859229747676,0.064785531413863,0.732682926829268,0.42286036036036,0.397678207739308,0.01056892286935,0.105606658983584,0.186339933785603,1.45,0.465464144302684,97,97.0,,0.235923423423423,0.186936936936937,,4.0,5,,,,,,,,,
371290121032,Myrtle Grove,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1034,1150.0,2.2833,Forest,Google,0.5,0.496,0.004,0.235868354169472,0.074782608695652,0.084542302189675,0.04,0.042089552238806,0.0,0.0,0.811023622047244,0.447826086956522,0.440199175714034,0.01056892286935,0.105606658983584,0.186339933785603,-4.63,0.197976242850858,99,97.0,,0.309565217391304,0.138260869565217,,2.0,5,,,,,,,,,
371290121033,Myrtle Grove,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2076,1863.0,2.1724,Forest,Google,0.5,0.4295,0.0705,0.315157592949436,0.10198604401503,0.115295990640527,0.035426731078905,0.037277381209892,0.116650049850449,0.406471307726305,0.725,0.420289855072464,0.393508146639511,0.01056892286935,0.105606658983584,0.186339933785603,0.62,0.428948526176859,95,97.0,,0.224369296833065,0.195920558239399,,5.0,5,,,,,,,,,
371290121061,,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2925,2118.0,2.8178,Forest,Google,0.5,0.3578,0.1422,0.310691966403095,0.086874409820585,0.098212174403975,0.135977337110482,0.143080630840134,0.0,0.0,0.807167235494881,0.446647780925401,0.438106045334798,0.023102792805966,0.230847437490861,0.260365178635832,1.51,0.468103827540695,91,,,0.186024551463645,0.260623229461756,,2.0,4,,,,,,,,,
371290121062,,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2638,2933.0,2.9805,Forest,Google,0.5,0.5933,0.0,0.273596350651022,0.057620184111831,0.065140051976955,0.137401977497443,0.144579692739847,0.014248704663212,0.049650125527482,0.68080229226361,0.405046027957722,0.36951896311253,0.023102792805966,0.230847437490861,0.260365178635832,-3.9,0.23009238891333,100,,,0.285032390044323,0.120013637913399,,1.0,4,,,,,,,,,
371290121063,,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2980,2006.0,3.6013,Forest,Google,0.5,0.315,0.185,0.297877386413865,0.186939182452642,0.21133615328026,0.182951146560319,0.1925082960075,0.0,0.0,0.387275242047026,0.279162512462612,0.210201327913508,0.023102792805966,0.230847437490861,0.260365178635832,0.73,0.433787945446546,88,,,0.099202392821535,0.179960119641077,,3.0,4,,,,,,,,,
371290121071,Sea Breeze,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1254,1217.0,3.3841,Forest,Google,0.5,0.3769,0.1231,0.291623584213548,0.004108463434675,0.004644648846674,0.272801972062449,0.287052821349293,0.0,0.0,1.18491921005386,0.542317173377157,0.643138430711515,0.0,0.0,0.260365178635832,-2.42,0.295204575450946,92,95.0,,0.23746918652424,0.304847986852917,,4.0,4,,,,,,,,,
371290121072,Sea Breeze,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1899,2600.0,2.9043,Forest,Google,0.5,0.5351,0.0,0.292236362973768,0.157307692307692,0.177837530567592,0.272307692307692,0.286532721010333,0.020444444444444,0.071239404352806,0.824561403508772,0.451923076923077,0.447547075427877,0.0,0.0,0.260365178635832,-3.41,0.251649802023757,100,95.0,,0.340384615384615,0.111538461538462,,1.0,4,,,,,,,,,
371290121073,Sea Breeze,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1248,843.0,2.0427,Forest,Google,0.5,0.5505,0.0,0.254456427187929,0.107947805456702,0.122035806838112,0.256227758007117,0.269612790141817,0.0,0.0,0.590566037735849,0.37129300118624,0.320541444107136,0.0,0.0,0.260365178635832,-3.93,0.228772547294325,100,95.0,,0.015421115065243,0.355871886120996,,1.0,4,,,,,,,,,
371290121081,Myrtle Grove,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1993,2128.0,3.2973,Forest,Google,0.5,0.5574,0.0,0.259045238162728,0.05968045112782,0.067469199350859,0.237781954887218,0.250203400291774,0.080717488789238,0.281263002172807,0.365853658536585,0.267857142857143,0.19857433808554,0.0,0.0,0.311923889305242,-6.23,0.127584689837219,100,97.0,,0.100563909774436,0.167293233082707,,1.0,5,,,,,,,,,
371290121082,Sea Breeze,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1523,1084.0,3.5888,Forest,Google,0.5,0.5823,0.0,0.227596968931858,0.128228782287823,0.144963603846858,0.079335793357934,0.083480200473646,0.016304347826087,0.05681308830121,0.688473520249221,0.407749077490775,0.373682674432622,0.0,0.0,0.311923889305242,-8.64,0.021557413110427,100,95.0,,0.125461254612546,0.282287822878229,,1.0,4,,,,,,,,,
371290121091,Myrtle Grove,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,4051,4325.0,7.0964,Forest,Google,0.5,0.4881,0.0119,0.263005937021935,0.061965317919075,0.070052258461776,0.109520400858983,0.115241615829229,0.003968253968254,0.013827524136802,0.770364306180925,0.43514450867052,0.418130524637916,0.004479840716774,0.044763408412145,0.311923889305242,-2.45,0.29388473383194,99,97.0,,0.309826589595376,0.125317919075145,,2.0,5,,,,,,,,,
371290121101,Silver Lake,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2495,2482.0,2.1076,Forest,Google,0.5,0.4745,0.0255,0.361362498852812,0.224012892828364,0.253248261998379,0.409385113268608,0.430770902767715,0.032535297728668,0.113370418889585,0.48622754491018,0.327155519742143,0.263909655231289,0.027593003202759,0.275714461690072,0.346047705908315,-1.18,0.349758029036516,98,94.0,,0.168815471394037,0.158340048348106,Yes,1.0,2,,,,,,,,,
371290121102,Silver Lake,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2168,1924.0,2.4526,Forest,Google,0.5,0.392,0.108,0.409435140777434,0.102910602910603,0.116341211433236,0.284823284823285,0.299702113134949,0.052752293577982,0.18381727040575,1.287752675386445,0.562889812889813,0.698953336029506,0.027593003202759,0.275714461690072,0.346047705908315,1.92,0.48614166300044,91,94.0,,0.21985446985447,0.343035343035343,,2.0,2,,,,,,,,,
371290121111,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1599,1356.0,3.2683,Forest,Google,0.5,0.4934,0.0066,0.283742754307721,0.074483775811209,0.084204469363816,0.305309734513274,0.321258750495311,0.010416666666667,0.036297250859106,0.286527514231499,0.222713864306785,0.155518498050294,0.01656314699793,0.165502070393375,0.346047705908315,-1.85,0.320281566212055,99,89.0,,0.0,0.222713864306785,,13.0,94,,,,,,,,,
371290121112,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2616,1730.0,5.8341,Forest,Google,0.5,0.3718,0.1282,0.367060070476971,0.236416184971098,0.267270277153606,0.355491329479769,0.374061772064533,0.0,0.0,0.743951612903226,0.426589595375722,0.403794510873136,0.01656314699793,0.165502070393375,0.346047705908315,2.7,0.520457545094589,90,89.0,,0.224277456647399,0.202312138728324,,58.0,94,,,,,,,,,
371290121113,Wilmington,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1445,1514.0,1.865,Forest,Google,0.5,0.3257,0.1743,0.335119340682331,0.110964332892999,0.125446013817127,0.2556142668428,0.268967250931603,0.012396694214876,0.043196728295135,1.037685060565276,0.509247027741083,0.563224172384208,0.01656314699793,0.165502070393375,0.346047705908315,-1.94,0.316322041355037,88,89.0,,0.192866578599736,0.316380449141347,,64.0,94,,,,,,,,,
371290122011,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,521,507.0,0.6951,Forest,Google,0.5,0.0618,0.4382,0.264613681387534,0.037475345167653,0.042366159874418,0.32741617357002,0.344520003532633,0.0,0.0,0.424157303370786,0.297830374753452,0.23021979908007,0.0,0.0,0.34294110431498,-1.85,0.320281566212055,76,82.0,,0.126232741617357,0.171597633136095,,7.0,7,,,,,,,,,
371290122012,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1261,1157.0,1.185,Forest,Google,0.5,0.1924,0.3076,0.322604096897191,0.062229904926534,0.070351376065859,0.31940818102698,0.336093683020927,0.068814055636896,0.239785059848153,0.681686046511628,0.405358686257563,0.369998638279733,0.0,0.0,0.34294110431498,-0.67,0.372195336559613,80,82.0,,0.077787381158168,0.327571305099395,,4.0,7,,,,,,,,,
371290122013,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1087,1178.0,1.545,Forest,Google,0.5,0.356,0.144,0.279438256694182,0.021222410865874,0.023992095273356,0.280984719864177,0.295663026125738,0.0078125,0.02722293814433,0.4330900243309,0.302207130730051,0.235068210762087,0.0,0.0,0.34294110431498,1.57,0.470743510778707,91,82.0,,0.151103565365025,0.151103565365025,,1.0,7,,,,,,,,,
371290122021,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1134,1255.0,0.9439,Forest,Google,0.5,0.2492,0.2508,0.412159460570274,0.075697211155378,0.085576267156694,0.465338645418327,0.489647380626747,0.28698224852071,1.0,0.280612244897959,0.219123505976096,0.152307868157446,0.0,0.0,0.214673683811582,1.91,0.485701715794105,79,82.0,,0.086852589641434,0.132270916334661,,6.0,7,,,,,,,,,
371290122022,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,680,431.0,0.6514,Forest,Google,0.5,0.2307,0.2693,0.247823667949859,0.023201856148492,0.026229873069154,0.1415313225058,0.148924749800879,0.0,0.0,0.67704280155642,0.403712296983759,0.367478424877364,0.0,0.0,0.214673683811582,-0.21,0.392432908051034,86,82.0,,0.153132250580046,0.250580046403712,,3.0,7,,,,,,,,,
371290122023,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,825,816.0,0.7104,Forest,Google,0.5,0.1302,0.3698,0.26950736702169,0.002450980392157,0.002770851787452,0.283088235294118,0.297876426690079,0.052830188679245,0.184088698696751,0.376053962900506,0.27328431372549,0.204110755830926,0.0,0.0,0.214673683811582,0.3,0.414870215574131,80,82.0,,0.041666666666667,0.231617647058824,,4.0,7,,,,,,,,,
371290122024,Carolina Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,1056,1112.0,0.5576,Forest,Google,0.5,0.2664,0.2336,0.263452350905395,0.004496402877698,0.005083217307916,0.098920863309352,0.104088371094169,0.00650406504065,0.022663649316905,0.930555555555556,0.482014388489209,0.505077506223127,0.0,0.0,0.214673683811582,0.41,0.419709634843819,87,82.0,,0.262589928057554,0.219424460431655,,2.0,7,,,,,,,,,
371290122031,Kure Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,701,1002.0,0.7369,Forest,Google,0.4,0.1145,0.2855,0.251989065064417,0.028942115768463,0.032719279789556,0.085828343313373,0.09031191348646,0.0,0.0,0.475699558173785,0.322355289421158,0.258195381371311,0.0,0.0,0.231618913078118,3.81,0.5692916849978,85,84.0,,0.093812375249501,0.228542914171657,,1.0,3,,,,,,,,,
371290122032,Kure Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,707,582.0,1.0509,Forest,Google,0.5,0.2164,0.2836,0.281011487404,0.103092783505155,0.116547167967065,0.094501718213058,0.099438375134636,0.035211267605634,0.122694932481487,0.616666666666667,0.381443298969072,0.334708078750849,0.0,0.0,0.231618913078118,2.3,0.502859656841179,84,84.0,,0.127147766323024,0.254295532646048,,3.0,3,,,,,,,,,
371290122033,Kure Beach,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,784,890.0,0.5122,Forest,Google,0.4,0.1525,0.2475,0.283450276357938,0.02247191011236,0.025404663579338,0.135955056179775,0.143057185980211,0.033980582524272,0.118406565909318,0.603603603603604,0.376404494382022,0.327617841874461,0.0,0.0,0.231618913078118,4.07,0.580730312362516,85,84.0,,0.165168539325843,0.21123595505618,,1.0,3,,,,,,,,,
371290123001,Porters Neck,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,955,717.0,2.3263,Forest,Google,0.5,0.4152,0.0848,0.203542680851062,0.02231520223152,0.025227504140151,0.061366806136681,0.064572534815462,0.0,0.0,0.600446428571429,0.375174337517434,0.325904222432354,0.00397268777157,0.039695841092489,0.180112238049072,-5.27,0.169819621645403,96,96.0,,0.138075313807531,0.237099023709902,,2.0,3,,,,,,,,,
371290123002,Bayshore,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2194,1879.0,2.5294,Forest,Google,0.5,0.4442,0.0558,0.267802106817297,0.048962213943587,0.055352151513469,0.035657264502395,0.037519957424162,0.061093247588424,0.212881625617396,0.764319248826291,0.433209153805216,0.414849449719362,0.00397268777157,0.039695841092489,0.180112238049072,-0.84,0.364716234051914,97,96.0,,0.228845130388504,0.204364023416711,,2.0,3,,,,,,,,,
371290123003,Porters Neck,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2799,2943.0,3.1002,Forest,Google,0.5,0.5104,0.0,0.406263326007294,0.222901800883452,0.251992164188933,0.08785046728972,0.092439670804854,0.282828282828283,0.985525356659377,0.901162790697674,0.474006116207951,0.48912399943163,0.00397268777157,0.039695841092489,0.180112238049072,-1.33,0.343158820941487,100,96.0,,0.275229357798165,0.198776758409786,,1.0,3,,,,,,,,,
371290123004,Porters Neck,North Carolina,NC,New Hanover County,"Wilmington, NC",255292,NC Congressional District 7,2572,2907.0,5.4252,Forest,Google,0.5,0.4321,0.0679,0.270949755475506,0.066047471620227,0.074667163956609,0.101135190918473,0.106418372533617,0.034605146406389,0.120582881292364,1.153333333333333,0.535603715170279,0.625994568906992,0.00397268777157,0.039695841092489,0.180112238049072,-4.99,0.182138143422789,96,96.0,,0.056071551427588,0.47953216374269,,2.0,3,,,,,,,,,
371319203011,Garysburg,North Carolina,NC,Northampton County,"Roanoke Rapids, NC",23400,NC Congressional District 1,568,843.0,0.9106,Forest,Google,0.5,0.3863,0.1137,0.588958787208609,0.870699881376038,0.889595733736445,0.684460260972717,0.737788336590124,0.22007722007722,0.507870507870508,1.066176470588235,0.516014234875445,0.655580596632522,0.0,0.0,0.619781144781145,-1.29,0.392396469789545,81,79.0,,0.104389086595492,0.411625148279953,Yes,1.0,2,,,,,,,,,
371319203012,Garysburg,North Carolina,NC,Northampton County,"Roanoke Rapids, NC",23400,NC Congressional District 1,316,997.0,0.6454,Forest,Google,0.5,0.3382,0.1618,0.484674476498086,0.955867602808425,0.987576298216182,0.570712136409228,0.609252331872194,0.013636363636364,0.031468531468531,0.75219683655536,0.429287863590772,0.392171016413522,0.0,0.0,0.619781144781145,-1.89,0.351663272233537,78,79.0,,0.200601805416249,0.228686058174524,Yes,2.0,2,,,,,,,,,
371319204011,Gaston,North Carolina,NC,Northampton County,"Roanoke Rapids, NC",23400,NC Congressional District 1,284,1593.0,0.8615,Forest,Google,0.5,0.1889,0.3111,0.458884703195781,0.684871311989956,0.675810653911749,0.342749529190207,0.351653335234134,0.061415220293725,0.141727431447057,0.531730769230769,0.347143753923415,0.207213560732101,0.0,0.0,0.864343434343434,1.04,0.550577053632043,60,72.0,,0.123666038920276,0.223477715003139,Yes,3.0,3,,,,,,,,,
371319204012,Gaston,North Carolina,NC,Northampton County,"Roanoke Rapids, NC",23400,NC Congressional District 1,368,912.0,1.0327,Forest,Google,0.5,0.3392,0.1608,0.586075550647662,0.831140350877193,0.844084769445738,0.52974828375286,0.562962953664779,0.178571428571428,0.412087912087912,1.18705035971223,0.542763157894737,0.756986347013949,0.0,0.0,0.864343434343434,-2.06,0.340122199592668,73,72.0,,0.235745614035088,0.307017543859649,Yes,2.0,3,,,,,,,,,
371319204013,Gaston,North Carolina,NC,Northampton County,"Roanoke Rapids, NC",23400,NC Congressional District 1,499,1053.0,1.3161,Forest,Google,0.5,0.4075,0.0925,0.544236591893898,0.500474833808167,0.463673112640664,0.585944919278253,0.626465460073067,0.157142857142857,0.362637362637363,1.162217659137577,0.537511870845204,0.736153240260953,0.0,0.0,0.864343434343434,-1.15,0.401900882552614,85,72.0,,0.088319088319088,0.449192782526116,Yes,1.0,3,,,,,,,,,
371330001032,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,1049,2620.0,1.2456,Forest,Google,0.5,0.2273,0.2727,0.335103757302602,0.359160305343511,0.370024585042514,0.19071373752878,0.212299773165059,0.056201550387597,0.080930232558139,0.501432664756447,0.333969465648855,0.250716332378223,0.0,0.0,0.520561811266634,0.66,0.394052044609665,74,,,0.291603053435115,0.04236641221374,Yes,16.0,18,,,,,,,,,
371330001041,,North Carolina,NC,Onslow County,"Swansboro--Cedar Point, NC",20708,NC Congressional District 3,624,2821.0,2.4204,Forest,Google,0.5,0.6229,0.0,0.357544544971015,0.136121942573555,0.5061902565633,0.145338532435307,0.0,0.107102593010147,0.628446343421405,0.728553921568627,0.421481744062389,0.29445064457076,0.0,0.0,0.405317782285328,-2.48,0.16871921182266,100,,,0.304856433888692,0.116625310173697,,1.0,18,,,,,,,,,
371330001051,Swansboro,North Carolina,NC,Onslow County,"Swansboro--Cedar Point, NC",20708,NC Congressional District 3,1636,2599.0,3.4254,Forest,Google,0.5,0.3374,0.1626,0.452548920619561,0.176991150442478,0.685524386522474,0.40823393612928,0.556272696662889,0.011945392491467,0.070092030650323,0.511925538103549,0.338591766063871,0.149793504770267,0.008536944362673,0.109036907266334,0.405317782285328,2.37,0.766009852216749,57,70.0,,0.162370142362447,0.176221623701424,,3.0,4,,,,,,,,,
371330001052,Swansboro,North Carolina,NC,Onslow County,"Swansboro--Cedar Point, NC",20708,NC Congressional District 3,1773,2061.0,2.7801,Forest,Google,0.5,0.3281,0.1719,0.513205882478448,0.127122755943717,0.466701815539964,0.339155749636099,0.410106926774137,0.0,0.0,1.785135135135135,0.640950994662785,1.0,0.008536944362673,0.109036907266334,0.405317782285328,2.83,0.822660098522167,48,70.0,,0.219796215429403,0.421154779233382,,4.0,4,,,,,,,,,
371330001053,Swansboro,North Carolina,NC,Onslow County,"Swansboro--Cedar Point, NC",20708,NC Congressional District 3,2408,2539.0,9.7472,Forest,Google,0.5,0.477,0.023,0.338344098422868,0.12800315084679,0.470564989361917,0.238735177865613,0.19762233604229,0.017437452615618,0.102317815347672,0.591849529780564,0.37179992122883,0.20316405507629,0.008536944362673,0.109036907266334,0.405317782285328,-0.88,0.36576354679803,95,70.0,,0.281606931862938,0.090192989365892,,2.0,4,,,,,,,,,
371330002051,Half Moon,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,1851,2454.0,6.616,Forest,Google,0.5,0.2943,0.2057,0.394166159240309,0.211083944580277,0.217469046106727,0.237163814180929,0.264007326404442,0.039318479685452,0.056618610747051,1.339370829361296,0.572534637326813,0.669685414680648,0.003588321644104,0.069690171301838,0.489511282972968,3.05,0.520977164099841,77,91.0,,0.389160554197229,0.183374083129584,,5.0,5,,,,,,,,,
371330002052,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,1171,3204.0,4.398,Forest,Google,0.5,0.4761,0.0239,0.364413729814565,0.498751560549313,0.513838351526784,0.274952919020716,0.30607361113858,0.0,0.0,0.744148067501361,0.42665418227216,0.37207403375068,0.003588321644104,0.069690171301838,0.489511282972968,-1.01,0.305363781200212,97,,,0.34207240948814,0.08458177278402,,14.0,18,,,,,,,,,
371330002053,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,55,1065.0,0.0468,Forest,Google,0.5,0.2406,0.2594,0.372454476920571,0.327699530516432,0.337612149766929,0.263849765258216,0.293713741022565,0.173493975903614,0.249831325301205,0.599099099099099,0.374647887323944,0.299549549549549,0.003588321644104,0.069690171301838,0.489511282972968,0.38,0.379182156133829,72,,,0.174647887323944,0.2,,17.0,18,,,,,,,,,
371330003061,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,140,548.0,0.3975,Forest,Google,0.5,0.4765,0.0235,0.28109133314132,0.125912408759124,0.129721147102372,0.268248175182482,0.29860998730932,0.0,0.0,0.199124726477024,0.166058394160584,0.099562363238512,0.0,0.0,0.6708230080061,-2.81,0.209771640998407,98,,,0.0,0.166058394160584,Yes,13.0,18,,,,,,,,,
371330003062,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,2071,1639.0,8.5029,Forest,Google,0.5,0.6234,0.0,0.365016051729996,0.125076266015863,0.128859711785026,0.719341061622941,0.800760061596599,0.056,0.08064,0.46078431372549,0.315436241610738,0.230392156862745,0.0,0.0,0.6708230080061,-3.94,0.149761019649495,100,,,0.261134838316046,0.054301403294692,Yes,1.0,18,,,,,,,,,
371330003063,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,162,1812.0,0.5848,Forest,Google,0.5,0.5926,0.0,0.3324518520996,0.13355408388521,0.137593976102378,0.208057395143488,0.231606481875014,0.0,0.0,1.451962110960758,0.592163355408388,0.725981055480379,0.0,0.0,0.6708230080061,-5.97,0.041954328199681,100,,,0.460264900662252,0.131898454746137,Yes,1.0,18,,,,,,,,,
371330003064,,North Carolina,NC,Onslow County,"Jacksonville, NC",111224,NC Congressional District 3,1555,3555.0,4.5012,Forest,Google,0.5,0.5993,0.0,0.300405311096186,0.29929676511955,0.308350225986156,0.092398982763492,0.102857210684214,0.078413284132841,0.112915129151291,0.498103666245259,0.332489451476793,0.249051833122629,0.0,0.0,0.6708230080061,-4.6,0.114710568242167,100,,,0.280450070323488,0.052039381153305,Yes,1.0,18,,,,,,,,,
371330004011,,North Carolina,NC,Onslow County,"Hampstead, NC",23340,NC Congressional District 3,28,2874.0,0.1372,Forest,Google,0.5,0.5988,0.0,0.312928854856712,0.145789839944328,0.300296561200724,0.232080723729993,0.478423325109129,0.030814380044021,0.084128148691612,0.580858085808581,0.367432150313152,0.090067720534998,0.0,0.0,0.289285714285714,1.61,0.413911845730028,100,,,0.241823242867084,0.125608907446068,,1.0,18,,,,,,,,,
